episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
7739, 2218.190959095955, 1, 29.120195356001204, 56, 2474409,                                             56731, 57.547760009765625, 458.77032470703125
7740, -375.80287677049637, 5, 37.08657431999745, 68, 2474477,                                             56799, 56.18363571166992, 457.7312927246094
7741, -658.1867600381374, 5, 89.92539351299638, 174, 2474651,                                             56973, 56.20517349243164, 458.27593994140625
7742, 2413.320230126381, 1, 16.17632789900381, 30, 2474681,                                             57003, 51.807613372802734, 458.7653503417969
7743, -2284.4844732284546, 3, 17.314595037998515, 33, 2474714,                                             57036, 57.94988250732422, 458.1589050292969
7744, -2482.7406536340714, 3, 40.19351167000423, 81, 2474795,                                             57117, 55.67387008666992, 458.1281433105469
7745, -435.7507013082504, 5, 51.61528720299975, 102, 2474897,                                             57219, 57.29268264770508, 458.7947998046875
7746, -3022.7718143463135, 3, 84.65269531899685, 162, 2475059,                                             57381, 56.19557189941406, 458.7142028808594
7747, 2350.8612431287766, 1, 20.313302196998848, 38, 2475097,                                             57419, 58.14192199707031, 458.3404541015625
7748, -2358.3722405433655, 3, 20.008590881996497, 38, 2475135,                                             57457, 56.4940299987793, 459.7123107910156
7749, 2053.8139733076096, 1, 53.9539687180004, 107, 2475242,                                             57564, 57.93619155883789, 458.9408264160156
7750, -6192.7781291008, 5, 382.05942300400056, 736, 2475978,                                             58300, 56.07151794433594, 459.31402587890625
7751, -281.25703835487366, 5, 42.4538730159984, 79, 2476057,                                             58379, 56.535057067871094, 460.2995300292969
7752, 1803.595810174942, 1, 71.61695129000145, 136, 2476193,                                             58515, 55.50592041015625, 460.5539855957031
7753, -787.8490582108498, 5, 88.97268100200017, 169, 2476362,                                             58684, 56.83393859863281, 460.13580322265625
7754, 2345.989489555359, 1, 29.4550812699963, 50, 2476412,                                             58734, 56.748836517333984, 460.0783996582031
7755, -2435.111904144287, 3, 48.756583538000996, 87, 2476499,                                             58821, 56.098262786865234, 460.77630615234375
7756, 2120.190656065941, 1, 56.47423523199541, 98, 2476597,                                             58919, 53.8961296081543, 461.2132568359375
7757, -3076.972395658493, 5, 139.34105814499344, 260, 2476857,                                             59179, 56.9820442199707, 460.7783203125
7758, -2683.42240858078, 2, 40.21836547899875, 78, 2476935,                                             59257, 58.772117614746094, 460.99078369140625
7759, 2340.9525379538536, 1, 33.805476476001786, 63, 2476998,                                             59320, 55.20341491699219, 461.83203125
7760, -1055.170442700386, 5, 129.57236912499502, 239, 2477237,                                             59559, 56.25767135620117, 460.9932861328125
7761, -2356.5530906915665, 3, 30.256777351998608, 53, 2477290,                                             59612, 54.903934478759766, 461.5133361816406
7762, -303.4912303686142, 5, 50.33929404600349, 89, 2477379,                                             59701, 55.63844299316406, 461.6568298339844
7763, -2757.151631951332, 2, 37.81306231799681, 69, 2477448,                                             59770, 56.09113693237305, 461.3926086425781
7764, -2811.7816667556763, 2, 57.20518247000291, 103, 2477551,                                             59873, 57.2946662902832, 462.477294921875
7765, -2421.580641388893, 3, 43.835521255998174, 79, 2477630,                                             59952, 57.245304107666016, 461.4150085449219
7766, 2200.41071921587, 1, 32.965280609998445, 63, 2477693,                                             60015, 57.47134017944336, 463.09918212890625
7767, -498.0597277879715, 5, 54.077049032996, 100, 2477793,                                             60115, 55.56074142456055, 462.1167907714844
7768, 2202.354135274887, 1, 33.484050956998544, 60, 2477853,                                             60175, 57.79059982299805, 460.97113037109375
7769, -2416.766739010811, 3, 16.2507534710021, 30, 2477883,                                             60205, 59.006309509277344, 462.9106140136719
